,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
1745,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Korean,Daldongnae - Montreal,4.5,92,1216 Rue Bishop,+1 514-878-1111,0,11,11
1746,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Ramen,KINTON RAMEN BISHOP,4.0,255,1211 Rue Bishop,+1 438-387-6187,0,11,11
1747,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Thai,Siam,4.0,100,1325 Boulevard René-Lévesque O,+1 438-380-0655,0,11,11
1748,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Japanese,Gyu-Kaku Japanese BBQ,4.5,205,1255 Rue Crescent,+1 514-866-8808,0,11,11
1749,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Diners,Deville Dinerbar,4.0,609,1425 Rue Stanley,+1 514-281-6556,0,11,11
1750,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Barbeque,Ye Olde Orchard,4.0,83,1189 Rue de la Montagne,+1 514-874-1569,0,11,11
1751,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Japanese,Kazu,4.5,720,1844 Rue Sainte-Catherine O,+1 514-937-2333,0,11,11
1752,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Brasseries,Monarque,4.5,153,406 Rue Saint-Jacques,+1 514-875-3896,0,11,11
1753,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,French,Maison Boulud,4.5,191,1228 Rue Sherbrooke O,+1 514-842-4224,0,11,11
1754,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Delis,Reuben's Deli & Steakhouse,4.0,674,1116 Rue Sainte-Catherine Ouest,+1 514-866-1029,0,11,11
1755,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Poutineries,Dunn's,4.0,329,1249 Rue Metcalfe,+1 514-395-1927,0,11,11
1756,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Steakhouses,The Keg Steakhouse + Bar,4.0,316,5 Place Ville Marie,+1 514-868-1999,0,11,11
1757,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Bars,Bier Markt,3.5,246,1221 Boulevard René-Lévesque O,+1 514-864-7575,0,11,11
1758,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Mexican,Escondite,4.5,56,1224 Rue Drummond,+1 514-375-5945,0,11,11
1759,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Chocolatiers & Shops,C'ChoColat,4.0,251,1255 Rue Bishop,+1 514-392-7777,0,11,11
1760,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,British,Bar George,4.5,237,1440 Rue Drummond,+1 514-669-9243,0,11,11
1761,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,Japanese,KINKA IZAKAYA MONTREAL,4.0,378,1624 Rue Sainte-Catherine Ouest,+1 514-750-1624,0,11,11
1762,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Japanese,Kazu,4.5,720,1844 Rue Sainte-Catherine O,+1 514-937-2333,13,10,23
1763,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Japanese,KINKA IZAKAYA MONTREAL,4.0,378,1624 Rue Sainte-Catherine Ouest,+1 514-750-1624,13,10,23
1764,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Burgers,Burger Bar Crescent,4.5,555,1465 Rue Crescent,+1 514-903-5575,13,10,23
1765,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Burgers,La Belle & La Boeuf,3.5,217,1620 Rue Sainte-Catherine O,+1 514-507-8558,13,10,23
1766,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Chinese,Sammi & Soupe Dumpling,4.0,218,1909 Rue Saint-Catherine O,+1 514-846-8886,13,10,23
1767,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Japanese,Imadake,4.0,287,4006 Rue Sainte-Catherine O,+1 514-931-8833,13,10,23
1768,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Ramen,Ichifuku,3.5,107,1925 Rue Sainte-Catherine O,+1 514-932-7227,13,10,23
1769,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Chinese,Cuisine AuntDai,4.5,80,1448 Rue Saint Mathieu,+1 514-935-1067,13,10,23
1770,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,French,Maison Boulud,4.5,191,1228 Rue Sherbrooke O,+1 514-842-4224,13,10,23
1771,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Taiwanese,Nos Thés,4.0,168,1609 Rue Sainte-Catherine Ouest,+1 514-904-0246,13,10,23
1772,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Chicken Shop,Hot Star,4.0,36,1933 Rue Sainte-Catherine O,+1 514-543-5588,13,10,23
1773,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Italian,Beatrice,4.0,92,1504 Rue Sherbrooke O,+1 514-937-6009,13,10,23
1774,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Portuguese,Grillado's,3.5,62,2079 Rue Sainte-Catherine Ouest,+1 514-933-9399,13,10,23
1775,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Chinese,Qing Hua,3.5,225,1675 Boulevard de Maisonneuve O,+1 438-288-5366,13,10,23
1776,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Chinese,Restaurant PM,3.5,105,1809 Rue Saint-Catherine Ouest,+1 514-931-8889,13,10,23
1777,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Vietnamese,I Am Pho,4.0,46,1444 Rue Saint-Mathieu,+1 514-903-1688,13,10,23
1778,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Japanese,Gyubee Japanese Grill - Montreal,4.5,10,1836 Sainte-Catherine O,+1 514-846-6886,13,10,23
1779,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Cantonese,Yin Ji Chang Fen,4.5,36,1861 Rue Sainte-Catherine O,+1 514-932-3621,13,10,23
1780,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,French,Jérôme Ferrer Europea,4.5,379,1065 Rue de la Montagne,+1 514-398-9229,13,10,23
1781,Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,Japanese,Gyu-Kaku Japanese BBQ,4.5,205,1255 Rue Crescent,+1 514-866-8808,13,10,23
1782,Viger / Chenneville,45.50531166520915,-73.56089115142822,Japanese,KYO,4.0,256,711 Côte de la Place d'Armes,+1 514-282-2711,7,27,34
1783,Viger / Chenneville,45.50531166520915,-73.56089115142822,French,Restaurant Bonaparte,4.5,392,447 Rue Saint-François-Xavier,+1 514-844-4368,7,27,34
1784,Viger / Chenneville,45.50531166520915,-73.56089115142822,French,Modavie,4.0,889,1 Rue Saint-Paul O,+1 514-287-9582,7,27,34
1785,Viger / Chenneville,45.50531166520915,-73.56089115142822,Peruvian,Tiradito,4.0,150,1076 Rue de Bleury,+1 514-866-6776,7,27,34
1786,Viger / Chenneville,45.50531166520915,-73.56089115142822,Brasseries,Monarque,4.5,153,406 Rue Saint-Jacques,+1 514-875-3896,7,27,34
1787,Viger / Chenneville,45.50531166520915,-73.56089115142822,Canadian (New),Toqué,4.5,285,900 Place Jean-Paul-Riopelle,+1 514-499-2084,7,27,34
1788,Viger / Chenneville,45.50531166520915,-73.56089115142822,Spanish,Barroco,4.5,301,312 Rue Saint-Paul O,+1 514-544-5800,7,27,34
1789,Viger / Chenneville,45.50531166520915,-73.56089115142822,Cantonese,Keung Kee,4.0,118,70 Rue de la Gauchetière O,+1 514-393-1668,7,27,34
1790,Viger / Chenneville,45.50531166520915,-73.56089115142822,Chinese,Noodle Factory,4.0,198,1018 Rue Saint-Urbain,+1 514-868-9738,7,27,34
1791,Viger / Chenneville,45.50531166520915,-73.56089115142822,Mexican,La Capital Tacos,4.0,326,1096 Boulevard Saint-Laurent,+1 514-873-5255,7,27,34
1792,Viger / Chenneville,45.50531166520915,-73.56089115142822,Canadian (New),L'Orignal,4.0,286,479 Rue Saint-Alexis,+1 514-303-0479,7,27,34
1793,Viger / Chenneville,45.50531166520915,-73.56089115142822,Polish,Stash Café,4.5,376,200 Rue Saint-Paul Ouest,+1 514-845-6611,7,27,34
1794,Viger / Chenneville,45.50531166520915,-73.56089115142822,Seafood,Gibbys,4.5,489,298 Place d'Youville,+1 514-282-1837,7,27,34
1795,Viger / Chenneville,45.50531166520915,-73.56089115142822,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,7,27,34
1796,Viger / Chenneville,45.50531166520915,-73.56089115142822,Peruvian,Chifa,4.5,35,1080 Rue de Bleury,+1 514-543-8488,7,27,34
1797,Viger / Chenneville,45.50531166520915,-73.56089115142822,Breakfast & Brunch,La Finca,4.5,168,1067 Rue de Bleury,+1 514-903-8911,7,27,34
1798,Viger / Chenneville,45.50531166520915,-73.56089115142822,Italian,Ristorante Quattro,4.0,135,17 Rue Notre-Dame O,+1 514-903-2909,7,27,34
1799,Viger / Chenneville,45.50531166520915,-73.56089115142822,Bars,BEVO Bar + Pizzeria,4.0,389,410 Rue Saint Vincent,+1 514-861-5039,7,27,34
1800,Viger / Chenneville,45.50531166520915,-73.56089115142822,Breakfast & Brunch,Eggspectation,4.0,453,190 Rue Saint-Catherine O,+1 514-288-6448,7,27,34
1801,Viger / Chenneville,45.50531166520915,-73.56089115142822,Brasseries,Brasserie 701,3.5,233,701 Côte de la Place d'Armes,+1 514-904-1201,7,27,34
1802,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Aquariums,Biodôme de Montréal,4.0,250,4777 Avenue Pierre de Coubertin,+1 514-868-3000,32,15,47
1803,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Museums,Insectarium de Montréal,4.0,58,4581 Rue Sherbrooke E,+1 514-872-1400,32,15,47
1804,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Landmarks & Historical Buildings,La Tour de Montréal,4.0,43,Rue Viau  3200,+1 514-252-4737,32,15,47
1805,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Landmarks & Historical Buildings,Parc Olympique de Montréal,3.5,53,4141 Avenue Pierre-de Coubertin,+1 514-252-4141,32,15,47
1806,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Botanical Gardens,Jardins de Lumière,4.0,18,4101 Rue Sherbrooke E,+1 514-252-4141,32,15,47
1807,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Bars,Madisons New York Bar & Grill,3.0,36,5222 Rue Sherbrooke E,+1 514-252-1221,32,15,47
1808,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Beer Bar,Avant Garde,4.5,5,5500 Rue Hochelaga,+1 514-252-1221,32,15,47
1809,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Ice Cream & Frozen Yogurt,Hoche Glacé,4.5,20,2225 Avenue Bennett,+1 514-303-6040,32,15,47
1810,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Breakfast & Brunch,Les Princesses,2.5,11,4970 Rue Hochelaga,+1 514-255-0003,32,15,47
1811,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Public Art,Nicolaus Copernicus Monument,3.0,1,4801 Avenue Pierre-De Coubertin,+1 514-255-0003,32,15,47
1812,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Bakeries,Première Moisson,4.0,5,4445 Rue Ontario E,+1 514-259-5929,32,15,47
1813,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Pizza,Hochelaga,3.0,6,4743 Rue Hochelaga,+1 514-255-6151,32,15,47
1814,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Pizza,Ramona Pizzeria,5.0,2,5760 Rue Hochelaga,+1 514-259-3221,32,15,47
1815,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Cafes,Restaurant du Jardin Botanique de Montréal,3.5,11,4101 Rue Sherbrooke E,+1 514-872-1400,32,15,47
1816,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Museums,Château Dufresne,4.0,5,2929 Avenue Jeanne-d'Arc,+1 514-259-9201,32,15,47
1817,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Parks,Parc Maisonneuve,4.5,7,4601 Rue Sherbrooke E,+1 514-872-6555,32,15,47
1818,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Golf,Golf Municipal de Montréal,4.0,1,4235 Rue Viau,+1 514-872-4653,32,15,47
1819,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Tapas Bars,Brasserie Ninety Nine,4.0,2,4240 Hochelaga Rue,+1 514-899-5656,32,15,47
1820,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Bakeries,Boulangerie Le Petit Breton,5.0,1,2180 Avenue Aird,+1 514-271-3340,32,15,47
1821,Métro Viau ( Pierre-de-Coubertin / Viau),45.56221872617909,-73.54626774787903,Pan Asian,Ton Sushi,4.0,1,5199 Rue Sherbrooke E,+1 514-658-0529,32,15,47
1822,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,French,Jérôme Ferrer Europea,4.5,379,1065 Rue de la Montagne,+1 514-398-9229,7,32,39
1823,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Poutineries,Dunn's,4.0,329,1249 Rue Metcalfe,+1 514-395-1927,7,32,39
1824,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Diners,Deville Dinerbar,4.0,609,1425 Rue Stanley,+1 514-281-6556,7,32,39
1825,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Delis,Reuben's Deli & Steakhouse,4.0,674,1116 Rue Sainte-Catherine Ouest,+1 514-866-1029,7,32,39
1826,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Burgers,Burger Bar Crescent,4.5,555,1465 Rue Crescent,+1 514-903-5575,7,32,39
1827,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Barbeque,Ye Olde Orchard,4.0,83,1189 Rue de la Montagne,+1 514-874-1569,7,32,39
1828,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Steakhouses,The Keg Steakhouse + Bar,4.0,316,5 Place Ville Marie,+1 514-868-1999,7,32,39
1829,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Mexican,Escondite,4.5,56,1224 Rue Drummond,+1 514-375-5945,7,32,39
1830,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Japanese,Gyu-Kaku Japanese BBQ,4.5,205,1255 Rue Crescent,+1 514-866-8808,7,32,39
1831,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Middle Eastern,Shawarmaz,4.0,173,1206 Rue Peel,+1 514-431-9345,7,32,39
1832,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Bars,Bier Markt,3.5,246,1221 Boulevard René-Lévesque O,+1 514-864-7575,7,32,39
1833,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Thai,Siam,4.0,100,1325 Boulevard René-Lévesque O,+1 438-380-0655,7,32,39
1834,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,British,Bar George,4.5,237,1440 Rue Drummond,+1 514-669-9243,7,32,39
1835,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Ramen,KINTON RAMEN BISHOP,4.0,255,1211 Rue Bishop,+1 438-387-6187,7,32,39
1836,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Brasseries,Monarque,4.5,153,406 Rue Saint-Jacques,+1 514-875-3896,7,32,39
1837,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Portuguese,Ferreira Café,4.0,255,1446 Rue Peel,+1 514-848-0988,7,32,39
1838,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Japanese,Kazu,4.5,720,1844 Rue Sainte-Catherine O,+1 514-937-2333,7,32,39
1839,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,French,Maison Boulud,4.5,191,1228 Rue Sherbrooke O,+1 514-842-4224,7,32,39
1840,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Italian,Bis,4.0,71,1229 Rue de la Montagne,+1 514-866-3234,7,32,39
1841,Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,Korean,Daldongnae - Montreal,4.5,92,1216 Rue Bishop,+1 514-878-1111,7,32,39
1842,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Pizza,Il Focolaio,4.5,488,1223 Rue du Square-Phillips,+1 514-879-1045,9,28,37
1843,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Pubs,NYK'S,4.0,188,1250 Rue de Bleury,+1 514-866-1787,9,28,37
1844,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Bars,Escondite,4.0,247,1206 Avenue Union,+1 514-419-9755,9,28,37
1845,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Japanese,Biirū,4.0,191,1433 City Councillors,+1 514-903-1555,9,28,37
1846,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Poutineries,Dunn's,4.0,329,1249 Rue Metcalfe,+1 514-395-1927,9,28,37
1847,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,9,28,37
1848,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Pizza,Café Parvis,4.0,223,433 Rue Mayor,+1 514-764-3589,9,28,37
1849,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Asian Fusion,MajesThé,4.0,166,2077 Boulevard Robert-Bourassa,+1 514-840-5128,9,28,37
1850,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Steakhouses,The Keg Steakhouse + Bar,4.0,316,5 Place Ville Marie,+1 514-868-1999,9,28,37
1851,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Japanese,Jatoba,4.0,142,1184 Place Phillips,+1 514-871-1184,9,28,37
1852,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Brasseries,Monarque,4.5,153,406 Rue Saint-Jacques,+1 514-875-3896,9,28,37
1853,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Burgers,Burger Bar Crescent,4.5,555,1465 Rue Crescent,+1 514-903-5575,9,28,37
1854,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Brasseries,Henri - Brasserie Francaise,4.0,44,1240 Phillips Square,+1 514-544-3674,9,28,37
1855,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Cuban,La Habanera,4.0,87,1216 Avenue Union,+1 514-375-5355,9,28,37
1856,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,French,Maison Boulud,4.5,191,1228 Rue Sherbrooke O,+1 514-842-4224,9,28,37
1857,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Diners,Deville Dinerbar,4.0,609,1425 Rue Stanley,+1 514-281-6556,9,28,37
1858,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,"Beer, Wine & Spirits",Sansotei,4.5,45,370 Rue Sainte-Catherine O,+1 514-504-5151,9,28,37
1859,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Delis,Reuben's Deli & Steakhouse,4.0,674,1116 Rue Sainte-Catherine Ouest,+1 514-866-1029,9,28,37
1860,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Salad,Mandy's,4.0,36,1241 Rue de Place Phillips,+1 514-379-1307,9,28,37
1861,de Maisonneuve / Aylmer (ouest),45.505173440423306,-73.5706517100334,Breakfast & Brunch,Universel Déjeuners et Grillades,3.5,98,359 Rue Sainte-Catherine O,+1 514-844-7136,9,28,37
1862,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Pubs,NYK'S,4.0,188,1250 Rue de Bleury,+1 514-866-1787,3,18,21
1863,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Pizza,Il Focolaio,4.5,488,1223 Rue du Square-Phillips,+1 514-879-1045,3,18,21
1864,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Bars,Escondite,4.0,247,1206 Avenue Union,+1 514-419-9755,3,18,21
1865,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Japanese,Biirū,4.0,191,1433 City Councillors,+1 514-903-1555,3,18,21
1866,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,3,18,21
1867,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Steakhouses,The Keg Steakhouse + Bar,4.0,316,5 Place Ville Marie,+1 514-868-1999,3,18,21
1868,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Pizza,Café Parvis,4.0,223,433 Rue Mayor,+1 514-764-3589,3,18,21
1869,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Asian Fusion,MajesThé,4.0,166,2077 Boulevard Robert-Bourassa,+1 514-840-5128,3,18,21
1870,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Poutineries,Dunn's,4.0,329,1249 Rue Metcalfe,+1 514-395-1927,3,18,21
1871,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Brasseries,Monarque,4.5,153,406 Rue Saint-Jacques,+1 514-875-3896,3,18,21
1872,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Japanese,Jatoba,4.0,142,1184 Place Phillips,+1 514-871-1184,3,18,21
1873,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Brasseries,Henri - Brasserie Francaise,4.0,44,1240 Phillips Square,+1 514-544-3674,3,18,21
1874,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Burgers,Burger Bar Crescent,4.5,555,1465 Rue Crescent,+1 514-903-5575,3,18,21
1875,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,French,Maison Boulud,4.5,191,1228 Rue Sherbrooke O,+1 514-842-4224,3,18,21
1876,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Cuban,La Habanera,4.0,87,1216 Avenue Union,+1 514-375-5355,3,18,21
1877,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,"Beer, Wine & Spirits",Sansotei,4.5,45,370 Rue Sainte-Catherine O,+1 514-504-5151,3,18,21
1878,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Breakfast & Brunch,Universel Déjeuners et Grillades,3.5,98,359 Rue Sainte-Catherine O,+1 514-844-7136,3,18,21
1879,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Salad,Mandy's,4.0,36,1241 Rue de Place Phillips,+1 514-379-1307,3,18,21
1880,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Cocktail Bars,Gokudo,4.5,62,630 Rue Cathcart,+1 514-375-3715,3,18,21
1881,de Maisonneuve / Aylmer (est),45.50538591756765,-73.5704317688942,Tapas/Small Plates,Pullman,4.0,204,3424 Avenue du Parc,+1 514-288-7779,3,18,21
1882,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,6,9,15
1883,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Brasseries,Le Saint-Bock,4.0,208,1749 Rue Saint-Denis,+1 514-680-8052,6,9,15
1884,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Pizza,Pizzeria Dei Compari,4.0,91,1668 Rue Saint-Denis,+1 514-843-6411,6,9,15
1885,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Tapas Bars,L'Amère à Boire,4.0,68,2049 Rue Saint-Denis,+1 514-282-7448,6,9,15
1886,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,French,Les Deux Gamins,4.0,598,170 Rue Prince Arthur E,+1 514-288-3389,6,9,15
1887,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Speakeasies,Le 4e Mur,4.5,99,2021 Rue Saint-Denis,+1 438-396-8947,6,9,15
1888,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Cocktail Bars,La Distillerie No.1,4.5,315,300 Rue Ontario E,+1 514-448-2461,6,9,15
1889,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Bars,Cadet,4.5,115,1431 Boulevard Saint-Laurent,+1 514-903-1631,6,9,15
1890,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Pubs,Randolph Pub Ludique,4.5,96,2041 Rue Saint-Denis,+1 514-419-5001,6,9,15
1891,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Beer Bar,Bar Pamplemousse,4.0,45,1579 Boulevard Saint-Laurent,+1 514-543-1579,6,9,15
1892,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,French,Modavie,4.0,889,1 Rue Saint-Paul O,+1 514-287-9582,6,9,15
1893,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Canadian (New),Au Pied de Cochon,4.0,1395,536 Avenue Duluth E,+1 514-281-1114,6,9,15
1894,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Indian,Darbar,4.0,303,2027 Boulevard Saint-Laurent,+1 514-982-3724,6,9,15
1895,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Vegetarian,Resto Végo,4.0,84,1720 Rue Saint-Denis,+1 514-845-2627,6,9,15
1896,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Venezuelan,Arepera,4.5,328,73 Rue Prince Arthur E,+1 514-508-7267,6,9,15
1897,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,Pubs,Les 3 Brasseurs,3.5,101,1658 St-Denis,+1 514-845-1660,6,9,15
