,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
1918,NE 17th at Killingsworth,45.56274555,-122.6480594,Sushi Bars,Zilla Sake,4.0,315,1806 NE Alberta St,(503) 288-8372,4,0,4
1919,NE 17th at Killingsworth,45.56274555,-122.6480594,Pizza,Ranch PDX,4.5,239,1760 NE Dekum St,(971) 288-5187,4,0,4
1920,NE Killingsworth at 30th,45.56271655,-122.6350486,Italian,Gabbiano's,4.0,132,5411 NE 30th Ave,(503) 719-4373,8,0,8
1921,NE Killingsworth at 30th,45.56271655,-122.6350486,Wine Bars,Dame,4.5,197,2930 NE Killingsworth St,(503) 227-2669,8,0,8
1922,NE Killingsworth at 30th,45.56271655,-122.6350486,American,Wilder,4.5,205,5501 NE 30th Ave,(971) 710-5428,8,0,8
1923,NE Killingsworth at 30th,45.56271655,-122.6350486,Cocktail Bars,Expatriate,4.0,304,5424 NE 30th Ave,(971) 710-5428,8,0,8
1924,NE Killingsworth at 30th,45.56271655,-122.6350486,Middle Eastern,DarSalam,4.5,506,2921 NE Alberta St,(503) 206-6148,8,0,8
1925,NE Killingsworth at 30th,45.56271655,-122.6350486,Vietnamese,MATTA,4.5,86,5425 NE 30th Ave,(971) 258-2849,8,0,8
1926,NE Killingsworth at 30th,45.56271655,-122.6350486,Tapas/Small Plates,Urdaneta,4.5,356,3033 NE Alberta St,(503) 288-1990,8,0,8
1927,NE Killingsworth at 30th,45.56271655,-122.6350486,New Mexican Cuisine,Clandestino,5.0,4,2930 NE Killingsworth St,(503) 288-1990,8,0,8
1928,NE Killingsworth at 30th,45.56271655,-122.6350486,Mexican,RJ Skillets,5.0,156,2529 NE Alberta St,(503) 516-3849,8,0,8
1929,NE Killingsworth at 30th,45.56271655,-122.6350486,Southern,Pine State Biscuits,4.5,4124,2204 NE Alberta St,(503) 477-6605,8,0,8
1930,NE Killingsworth at 30th,45.56271655,-122.6350486,Coffee & Tea,Proud Mary Coffee,4.5,819,2012 NE Alberta St,(503) 208-3475,8,0,8
1931,NE Killingsworth at 30th,45.56271655,-122.6350486,Filipino,Grind Wit Tryz,4.5,484,2017 NE Alberta St,(971) 865-5160,8,0,8
1932,NE Killingsworth at 30th,45.56271655,-122.6350486,Bakeries,Flour Market,5.0,28,5507 NE 30th Ave,(503) 209-5363,8,0,8
1933,NE Killingsworth at 30th,45.56271655,-122.6350486,Hotels,McMenamins Kennedy School,4.0,1516,5736 NE 33rd Ave,(503) 249-3983,8,0,8
1934,NE Killingsworth at 30th,45.56271655,-122.6350486,Lounges,The Knock Back,4.5,197,2315 NE Alberta St,(503) 249-3983,8,0,8
1935,NE Killingsworth at 30th,45.56271655,-122.6350486,Vietnamese,Thom Portland,4.5,55,3039 NE Alberta St,(971) 255-1947,8,0,8
1936,NE Killingsworth at 30th,45.56271655,-122.6350486,Bakeries,Petite Provence,4.5,1421,1824 NE Alberta St,(503) 284-6564,8,0,8
1937,NE Killingsworth at 30th,45.56271655,-122.6350486,Mexican,Tamale Boy,4.5,480,1764 NE Dekum St,(503) 206-8022,8,0,8
1938,NE Killingsworth at 30th,45.56271655,-122.6350486,Mexican,La Sirenita,4.0,309,2817 NE Alberta St,(503) 335-8283,8,0,8
1939,NE Killingsworth at 30th,45.56271655,-122.6350486,Pizza,Ranch PDX,4.5,239,1760 NE Dekum St,(971) 288-5187,8,0,8
1940,SE 9th at Burnside,45.52279251,-122.6566163,Wine Bars,Canard,4.5,451,734 E Burnside,(971) 279-2356,5,9,14
1941,SE 9th at Burnside,45.52279251,-122.6566163,Thai,Nong's Khao Man Gai,4.5,2203,609 SE Ankeny St,(503) 740-2907,5,9,14
1942,SE 9th at Burnside,45.52279251,-122.6566163,French,Le Pigeon,4.5,1331,738 E Burnside St,(503) 546-8796,5,9,14
1943,SE 9th at Burnside,45.52279251,-122.6566163,Breakfast & Brunch,Hey Love,4.0,368,920 E Burnside St,(503) 206-6223,5,9,14
1944,SE 9th at Burnside,45.52279251,-122.6566163,Seafood,NORMANDIE,4.5,246,1005 SE Ankeny St,(503) 233-4129,5,9,14
1945,SE 9th at Burnside,45.52279251,-122.6566163,Cocktail Bars,Scotch Lodge,4.5,173,215 SE 9th Ave,(503) 208-2039,5,9,14
1946,SE 9th at Burnside,45.52279251,-122.6566163,Wine Bars,Noble Rot,4.0,708,1111 E Burnside St,(503) 233-1999,5,9,14
1947,SE 9th at Burnside,45.52279251,-122.6566163,Caribbean,kann,4.5,255,548 SE Ash St,(503) 702-0290,5,9,14
1948,SE 9th at Burnside,45.52279251,-122.6566163,Ramen,Kinboshi Ramen,4.0,761,609 SE Ankeny St,(503) 894-9021,5,9,14
1949,SE 9th at Burnside,45.52279251,-122.6566163,Tapas Bars,Bar Casa Vale,4.0,235,215 SE 9th Ave,(503) 477-9081,5,9,14
1950,SE 9th at Burnside,45.52279251,-122.6566163,Russian,Kachka,4.5,1145,960 SE 11th Ave,(503) 235-0059,5,9,14
1951,SE 9th at Burnside,45.52279251,-122.6566163,Pizza,Sizzle Pie,4.0,1110,624 East Burnside,(503) 234-7437,5,9,14
1952,SE 9th at Burnside,45.52279251,-122.6566163,Pizza,Dimo's Apizza,4.0,147,701 E Burnside St,(503) 327-8968,5,9,14
1953,SE 9th at Burnside,45.52279251,-122.6566163,Sushi Bars,Mirakutei Sushi & Ramen ,4.0,629,536 E Burnside St,(503) 467-7501,5,9,14
1954,SE 9th at Burnside,45.52279251,-122.6566163,Thai,Thai Champa,4.5,379,938 E Burnside St,(503) 757-2504,5,9,14
1955,SE 9th at Burnside,45.52279251,-122.6566163,New American,Olympia Provisions,4.5,1105,107 SE Washington St,(503) 954-3663,5,9,14
1956,SE 9th at Burnside,45.52279251,-122.6566163,Sandwiches,Snappy’s,4.5,102,609 SE Ankeny St,(503) 265-8710,5,9,14
1957,SE 9th at Burnside,45.52279251,-122.6566163,Breweries,Brewery 26,4.5,21,818 SE Ankeny St,(971) 254-8488,5,9,14
1958,SE 9th at Burnside,45.52279251,-122.6566163,Japanese,Wa Kitchen Kuu,4.5,176,125 NE Martin Luther King Jr Blvd,(503) 477-9383,5,9,14
1959,SE 9th at Burnside,45.52279251,-122.6566163,Italian,Nostrana,4.0,1150,1401 SE Morrison St,(503) 234-2427,5,9,14
1960,SE 40th at Hawthorne,45.51186486,-122.6210475,Indian,Dwaraka Indian Cuisine,4.0,564,3962 SE Hawthorne Blvd,(503) 230-1120,0,8,8
1961,SE 40th at Hawthorne,45.51186486,-122.6210475,Vietnamese,Bamboo House,4.5,172,4005 SE Hawthorne Blvd,(503) 238-6232,0,8,8
1962,SE 40th at Hawthorne,45.51186486,-122.6210475,Vietnamese,Short Round,4.0,175,3962 SE Hawthorne Blvd,(503) 384-2564,0,8,8
1963,SE 40th at Hawthorne,45.51186486,-122.6210475,Thai,Farmhouse Kitchen Thai Cuisine,4.5,880,3354 SE Hawthorne Blvd,(503) 432-8115,0,8,8
1964,SE 40th at Hawthorne,45.51186486,-122.6210475,Burgers,Next Level Burger,4.0,412,4121 SE Hawthorne Blvd,(503) 486-4400,0,8,8
1965,SE 40th at Hawthorne,45.51186486,-122.6210475,Italian,3 Doors Down Cafe & Lounge,4.5,415,1429 SE 37th Ave,(503) 236-6886,0,8,8
1966,SE 40th at Hawthorne,45.51186486,-122.6210475,Thai,Ladda Thai House,5.0,27,4260 SE Hawthorne Blvd,(503) 444-9236,0,8,8
1967,SE 40th at Hawthorne,45.51186486,-122.6210475,Vegan,Harlow,4.0,993,3632 SE Hawthorne Blvd,(971) 255-0138,0,8,8
1968,SE 40th at Hawthorne,45.51186486,-122.6210475,Sushi Bars,Mio Sushi Hawthorne,3.0,165,3962 SE Hawthorne Blvd,(503) 230-6981,0,8,8
1969,SE 40th at Hawthorne,45.51186486,-122.6210475,Breakfast & Brunch,The Waffle Window,4.5,1878,3610 SE Hawthorne Blvd,(971) 255-0501,0,8,8
1970,SE 40th at Hawthorne,45.51186486,-122.6210475,New American,Ava Gene's,4.0,753,3377 SE Division St,(971) 229-0571,0,8,8
1971,SE 40th at Hawthorne,45.51186486,-122.6210475,Coffee & Tea,Common Grounds Coffeehouse,4.0,171,4321 SE Hawthorne Blvd,(503) 341-9528,0,8,8
1972,SE 40th at Hawthorne,45.51186486,-122.6210475,Burgers,PDX Sliders,4.5,500,3111 SE Division St,(503) 719-5464,0,8,8
1973,SE 40th at Hawthorne,45.51186486,-122.6210475,Mexican,Por Qué No? Taqueria,4.0,1365,4635 SE Hawthorne Blvd,(503) 954-3138,0,8,8
1974,SE 40th at Hawthorne,45.51186486,-122.6210475,Vietnamese,No Name Pho,4.5,98,1423 SE 37th Ave,(503) 233-4233,0,8,8
1975,SE 40th at Hawthorne,45.51186486,-122.6210475,Mexican,Pepino's Mexican Grill - Portland,3.5,296,3832 SE Hawthorne Blvd,(503) 236-5000,0,8,8
1976,SE 40th at Hawthorne,45.51186486,-122.6210475,Coffee & Tea,Tōv,4.5,630,3639 SE Hawthorne Blvd,(541) 908-2555,0,8,8
1977,SE 40th at Hawthorne,45.51186486,-122.6210475,Pizza,Apizza Scholls,4.0,1753,4741 SE Hawthorne Blvd,(503) 233-1286,0,8,8
1978,SE 40th at Hawthorne,45.51186486,-122.6210475,Thai,Khao Moo Dang,4.5,327,3145 SE Hawthorne Blvd,(503) 206-6838,0,8,8
1979,SE 40th at Hawthorne,45.51186486,-122.6210475,Lounges,Sapphire Hotel,4.5,492,5008 SE Hawthorne Blvd,(503) 232-6333,0,8,8
1980,Metro Campus,45.52771962,-122.6603526,Tapas Bars,Lechon,4.5,1888,113 SW Naito Pkwy,(503) 219-9000,0,8,8
1981,Metro Campus,45.52771962,-122.6603526,Wine Bars,Canard,4.5,451,734 E Burnside,(971) 279-2356,0,8,8
1982,Metro Campus,45.52771962,-122.6603526,French,Le Pigeon,4.5,1331,738 E Burnside St,(503) 546-8796,0,8,8
1983,Metro Campus,45.52771962,-122.6603526,Thai,Nong's Khao Man Gai,4.5,2203,609 SE Ankeny St,(503) 740-2907,0,8,8
1984,Metro Campus,45.52771962,-122.6603526,Seafood,NORMANDIE,4.5,246,1005 SE Ankeny St,(503) 233-4129,0,8,8
1985,Metro Campus,45.52771962,-122.6603526,New American,Metropolitan Tavern,3.5,140,1021 NE Grand Ave,(503) 963-3600,0,8,8
1986,Metro Campus,45.52771962,-122.6603526,New American,Olympia Provisions,4.5,1105,107 SE Washington St,(503) 954-3663,0,8,8
1987,Metro Campus,45.52771962,-122.6603526,Caribbean,kann,4.5,255,548 SE Ash St,(503) 702-0290,0,8,8
1988,Metro Campus,45.52771962,-122.6603526,Japanese,Wa Kitchen Kuu,4.5,176,125 NE Martin Luther King Jr Blvd,(503) 477-9383,0,8,8
1989,Metro Campus,45.52771962,-122.6603526,Sports Bars,Spirit of '77,3.5,261,500 NE Martin Luther King Jr Blvd,(503) 232-9977,0,8,8
1990,Metro Campus,45.52771962,-122.6603526,Cocktail Bars,Scotch Lodge,4.5,173,215 SE 9th Ave,(503) 208-2039,0,8,8
1991,Metro Campus,45.52771962,-122.6603526,Wine Bars,Noble Rot,4.0,708,1111 E Burnside St,(503) 233-1999,0,8,8
1992,Metro Campus,45.52771962,-122.6603526,Asian Fusion,Buranko Cafe & Bar,4.5,195,108 SW Pine St,(503) 241-2691,0,8,8
1993,Metro Campus,45.52771962,-122.6603526,Breakfast & Brunch,Hey Love,4.0,368,920 E Burnside St,(503) 206-6223,0,8,8
1994,Metro Campus,45.52771962,-122.6603526,Vegan,Blossoming Lotus,4.5,1314,1713 NE 15th Ave,(503) 228-0048,0,8,8
1995,Metro Campus,45.52771962,-122.6603526,Sushi Bars,Mirakutei Sushi & Ramen ,4.0,629,536 E Burnside St,(503) 467-7501,0,8,8
1996,Metro Campus,45.52771962,-122.6603526,Cocktail Bars,Raven’s Manor,4.5,307,235 SW 1st Ave,(971) 319-6182,0,8,8
1997,Metro Campus,45.52771962,-122.6603526,Sushi Bars,Bluefin Tuna & Sushi,4.5,261,1337 NE Broadway St,(503) 281-6804,0,8,8
1998,Metro Campus,45.52771962,-122.6603526,Pizza,Dimo's Apizza,4.0,147,701 E Burnside St,(503) 327-8968,0,8,8
1999,Metro Campus,45.52771962,-122.6603526,Ramen,Kinboshi Ramen,4.0,761,609 SE Ankeny St,(503) 894-9021,0,8,8
2000,NE 10th at Halsey,45.53400578,-122.6555675,Argentine,Ox,4.5,1274,2225 NE Martin Luther King Jr Blvd,(503) 284-3366,0,7,7
2001,NE 10th at Halsey,45.53400578,-122.6555675,Vegan,Black Water,4.5,297,835 NE Broadway,(503) 281-0439,0,7,7
2002,NE 10th at Halsey,45.53400578,-122.6555675,Sushi Bars,Bluefin Tuna & Sushi,4.5,261,1337 NE Broadway St,(503) 281-6804,0,7,7
2003,NE 10th at Halsey,45.53400578,-122.6555675,Vegan,Blossoming Lotus,4.5,1314,1713 NE 15th Ave,(503) 228-0048,0,7,7
2004,NE 10th at Halsey,45.53400578,-122.6555675,Chinese,Frank's Noodle House,3.5,1247,822 NE Broadway St,(503) 288-1007,0,7,7
2005,NE 10th at Halsey,45.53400578,-122.6555675,Cajun/Creole,Captain’s Choice Cajun Seafood,4.0,74,1621 NE 10th Ave,(503) 719-7754,0,7,7
2006,NE 10th at Halsey,45.53400578,-122.6555675,Italian,Pastini,4.0,332,1426 NE Broadway St,(503) 288-4300,0,7,7
2007,NE 10th at Halsey,45.53400578,-122.6555675,Chinese,Wheat Bay,4.5,53,1618 NE 6th Ave,(503) 822-5383,0,7,7
2008,NE 10th at Halsey,45.53400578,-122.6555675,Sandwiches,Petisco,4.5,391,1411 NE Broadway,(503) 360-1048,0,7,7
2009,NE 10th at Halsey,45.53400578,-122.6555675,Cocktail Bars,The Pocket Pub,4.5,182,2719 NE 7th Ave,(503) 287-3645,0,7,7
2010,NE 10th at Halsey,45.53400578,-122.6555675,Thai,Charm Thai Restaurant,4.5,67,1411 NE Broadway,(503) 206-5008,0,7,7
2011,NE 10th at Halsey,45.53400578,-122.6555675,American,Milo's City Cafe,4.0,492,1325 NE Broadway St,(503) 288-6456,0,7,7
2012,NE 10th at Halsey,45.53400578,-122.6555675,Breweries,Culmination Brewing,4.5,185,2117 NE Oregon St,(971) 254-9114,0,7,7
2013,NE 10th at Halsey,45.53400578,-122.6555675,Breakfast & Brunch,Pine State Biscuits,4.0,744,125 NE Schuyler St,(503) 719-5357,0,7,7
2014,NE 10th at Halsey,45.53400578,-122.6555675,Chinese,Chen's Dynasty,2.5,131,1025 NE Broadway St,(503) 282-5811,0,7,7
2015,NE 10th at Halsey,45.53400578,-122.6555675,Lounges,Swift Lounge,4.0,430,1932 NE Broadway,(503) 288-3333,0,7,7
2016,NE 10th at Halsey,45.53400578,-122.6555675,Asian Fusion,Jade Rabbit at The Emerald Room,4.5,339,2117 NE Oregon St,(503) 720-0253,0,7,7
2017,NE 10th at Halsey,45.53400578,-122.6555675,Dive Bars,Cliff’s PDX,5.0,43,128 NE Russell St,(503) 327-8234,0,7,7
2018,NE 10th at Halsey,45.53400578,-122.6555675,New American,Metropolitan Tavern,3.5,140,1021 NE Grand Ave,(503) 963-3600,0,7,7
2019,NE 10th at Halsey,45.53400578,-122.6555675,Sandwiches,Taste Tickler,4.5,401,1704 NE 14th Ave,(503) 282-3681,0,7,7
2020,NE 50th at Sandy,45.53966541,-122.6118851,Seafood,Cabezon,4.0,534,5200 NE Sacramento St,(503) 284-6617,3,4,7
2021,NE 50th at Sandy,45.53966541,-122.6118851,Chinese,Zien Hong,4.0,490,5314 NE Sandy Blvd,(503) 288-4743,3,4,7
2022,NE 50th at Sandy,45.53966541,-122.6118851,Pizza,Vincenzo's Pizza,4.5,38,5222 NE Sacramento St,(503) 281-9008,3,4,7
2023,NE 50th at Sandy,45.53966541,-122.6118851,Japanese,Du's Grill,4.5,483,5365 NE Sandy Blvd,(503) 284-1773,3,4,7
2024,NE 50th at Sandy,45.53966541,-122.6118851,Bars,The Lift Off Lounge,4.5,45,5216 NE Sandy Blvd,(971) 302-7026,3,4,7
2025,NE 50th at Sandy,45.53966541,-122.6118851,Burgers,Killer Burger Hollywood,4.0,885,4644 NE Sandy Blvd,(971) 544-7521,3,4,7
2026,NE 50th at Sandy,45.53966541,-122.6118851,Barbeque,Chochu Local,5.0,90,5235 NE Sandy Blvd,(971) 347-4958,3,4,7
2027,NE 50th at Sandy,45.53966541,-122.6118851,New American,Arrowood,4.5,108,5846 NE Sandy Blvd,(971) 373-8049,3,4,7
2028,NE 50th at Sandy,45.53966541,-122.6118851,Sushi Bars,Let's Roll,4.5,168,5235 NE Sandy Blvd,(503) 574-0898,3,4,7
2029,NE 50th at Sandy,45.53966541,-122.6118851,Food Trucks,Rocket Breakfast,4.5,116,5235 NE Sandy Blvd,(503) 676-9056,3,4,7
2030,NE 50th at Sandy,45.53966541,-122.6118851,Korean,The Bulgogi DuKuhBee Noodles,4.5,433,4232 NE Sandy Blvd,(503) 327-8607,3,4,7
2031,NE 50th at Sandy,45.53966541,-122.6118851,Indonesian,Gado Gado,4.0,277,1801 NE Cesar E Chavez Blvd,(503) 206-8778,3,4,7
2032,NE 50th at Sandy,45.53966541,-122.6118851,Mediterranean,Shawarma Express Halal,4.5,50,5235 NE Sandy Blvd,(971) 379-7014,3,4,7
2033,NE 50th at Sandy,45.53966541,-122.6118851,Hawaiian,Noho's Hawaiian Cafe,4.0,384,4627 NE Fremont St,(503) 445-6646,3,4,7
2034,NE 50th at Sandy,45.53966541,-122.6118851,Steakhouses,Clyde's Prime Rib Restaurant & Bar,3.5,616,5474 NE Sandy Blvd,(503) 281-9200,3,4,7
2035,NE 50th at Sandy,45.53966541,-122.6118851,Coffee & Tea,Pip's Original Doughnuts & Chai,4.5,3073,4759 NE Fremont St,(503) 206-8692,3,4,7
2036,NE 50th at Sandy,45.53966541,-122.6118851,Donuts,Doe Donuts,4.5,759,4110 NE Sandy Blvd,(503) 333-4404,3,4,7
2037,NE 50th at Sandy,45.53966541,-122.6118851,Pizza,Fusion Curry Pizza,5.0,29,4630 NE Sandy Blvd,(971) 383-3666,3,4,7
2038,NE 50th at Sandy,45.53966541,-122.6118851,Chicken Wings,Chimcking,4.5,93,4118 NE Sandy Blvd,(503) 384-2536,3,4,7
2039,NE 50th at Sandy,45.53966541,-122.6118851,New American,Xiao Ye,4.5,25,3832 NE Sandy Blvd,(503) 384-2536,3,4,7
2040,NE 60th at Cully,45.5559258,-122.6008129,Beer Gardens,Cully Central,4.5,212,4579 NE Cully Blvd,(503) 206-8911,5,3,8
2041,NE 60th at Cully,45.5559258,-122.6008129,Soul Food,V's Soul Food Shack,4.5,10,4549 NE 60th Ave,(503) 405-4200,5,3,8
2042,NE 60th at Cully,45.5559258,-122.6008129,Street Vendors,Khao Niew - Lao Street Food,4.5,100,4579 NE Cully Blvd,(503) 206-8911,5,3,8
2043,NE 60th at Cully,45.5559258,-122.6008129,Mexican,Pinches Burros,4.5,73,5745 NE Prescott St,(503) 477-5480,5,3,8
2044,NE 60th at Cully,45.5559258,-122.6008129,Food Trucks,Mgwalexs Hawaiian Grill,4.5,94,4549 NE Cully Blvd,(971) 331-4241,5,3,8
2045,NE 60th at Cully,45.5559258,-122.6008129,Sports Bars,Peter's Bar and Grill,4.5,153,5701 NE Fremont St,(503) 460-0544,5,3,8
2046,NE 60th at Cully,45.5559258,-122.6008129,Empanadas,Angel Food & Fun,4.5,189,5135 NE 60th Ave,(503) 287-7909,5,3,8
2047,NE 60th at Cully,45.5559258,-122.6008129,Vietnamese,Three Fifty Cafe,4.5,19,6205 NE Prescott St,(503) 206-4478,5,3,8
2048,NE 60th at Cully,45.5559258,-122.6008129,Barbeque,Fire On The Mountain,3.5,600,3443 NE 57th Ave,(503) 894-8973,5,3,8
2049,NE 60th at Cully,45.5559258,-122.6008129,Mexican,Tacos el Guero,4.0,27,4549 NE Cully Blvd,(503) 987-2320,5,3,8
2050,NE 60th at Cully,45.5559258,-122.6008129,Bars,Hi-Top Tavern,4.5,61,5015 NE Fremont St,(503) 206-4308,5,3,8
2051,NE 60th at Cully,45.5559258,-122.6008129,Himalayan/Nepalese,Nepali Kitchen,4.5,48,3434 NE 49th,(503) 477-6683,5,3,8
2052,NE 60th at Cully,45.5559258,-122.6008129,Thai,Kua Thai,4.5,8,4579 NE Cully Blvd,(971) 570-0245,5,3,8
2053,NE 60th at Cully,45.5559258,-122.6008129,Coffee & Tea,Bison Coffee House,4.5,165,3941 NE Cully Blvd,(503) 288-3941,5,3,8
2054,NE 60th at Cully,45.5559258,-122.6008129,Middle Eastern,Samo's Bistro & Market,4.5,59,7215 NE Prescott St,(503) 254-4631,5,3,8
2055,NE 60th at Cully,45.5559258,-122.6008129,Ice Cream & Frozen Yogurt,Nico’s Ice Cream,4.5,77,5713 NE Fremont St,(503) 489-8656,5,3,8
2056,NE 60th at Cully,45.5559258,-122.6008129,Pizza,Pizza Nostra,4.0,159,4831 NE Fremont St,(503) 281-9592,5,3,8
2057,NE 60th at Cully,45.5559258,-122.6008129,Dive Bars,Mad Hanna,4.5,57,6129 NE Fremont St,(503) 288-2944,5,3,8
2058,NE 60th at Cully,45.5559258,-122.6008129,Coffee & Tea,Jim & Patty's Coffee,4.0,269,4951 NE Fremont St,(503) 284-2121,5,3,8
2059,NE 60th at Cully,45.5559258,-122.6008129,Sports Bars,Deeply Rooted,4.5,11,4765 NE Fremont St,(503) 719-7806,5,3,8
2060,NE 42nd at Alberta Court,45.55836114,-122.6203609,Pizza,Pizza Jerk,3.5,279,5028 NE 42nd Ave,(503) 284-9333,2,5,7
2061,NE 42nd at Alberta Court,45.55836114,-122.6203609,American,Sure Shot Burger,5.0,58,5013 NE 42nd Ave,(503) 284-9333,2,5,7
2062,NE 42nd at Alberta Court,45.55836114,-122.6203609,Bars,Spare Room Restaurant and Lounge,4.0,106,4830 NE 42nd Ave,(503) 287-5800,2,5,7
2063,NE 42nd at Alberta Court,45.55836114,-122.6203609,New American,NEPO 42,4.0,331,5403 NE 42nd Ave,(503) 288-8080,2,5,7
2064,NE 42nd at Alberta Court,45.55836114,-122.6203609,Mexican,Santo Domingo Taqueria,4.0,162,5447 NE 42nd Ave,(503) 284-8446,2,5,7
2065,NE 42nd at Alberta Court,45.55836114,-122.6203609,Mexican,Los Pepitos Locos,3.5,34,5011 NE 42nd Ave,(971) 279-4073,2,5,7
2066,NE 42nd at Alberta Court,45.55836114,-122.6203609,Hotels,McMenamins Kennedy School,4.0,1516,5736 NE 33rd Ave,(503) 249-3983,2,5,7
2067,NE 42nd at Alberta Court,45.55836114,-122.6203609,Food Trucks,Sorbu Paninoteca,4.5,19,5011 NE 42nd Ave,(971) 895-6369,2,5,7
2068,NE 42nd at Alberta Court,45.55836114,-122.6203609,Juice Bars & Smoothies,Tiny Moreso,5.0,48,4520 NE 42nd Ave,(503) 930-3018,2,5,7
2069,NE 42nd at Alberta Court,45.55836114,-122.6203609,Indian,Daawat A Ishq,5.0,30,5427 NE 42nd Ave,(503) 719-4072,2,5,7
2070,NE 42nd at Alberta Court,45.55836114,-122.6203609,Desserts,Rawdacious Desserts,4.5,27,4520 NE 42nd Ave,(503) 930-3018,2,5,7
2071,NE 42nd at Alberta Court,45.55836114,-122.6203609,Seafood,42nd Ave Fish & Chips,3.5,198,5302 NE 42nd Ave,(503) 477-5312,2,5,7
2072,NE 42nd at Alberta Court,45.55836114,-122.6203609,Cafes,Jezebel's Last Standing Merrygoround Cafe,5.0,18,4502 NE 42nd Ave,(503) 477-5312,2,5,7
2073,NE 42nd at Alberta Court,45.55836114,-122.6203609,Burgers,Bless Your Heart Burgers,4.0,132,5410 NE 33rd Ave,(503) 719-6447,2,5,7
2074,NE 42nd at Alberta Court,45.55836114,-122.6203609,Tacos,Los Mayas Loncheria,4.5,47,4212 NE Prescott St,(503) 754-3059,2,5,7
2075,NE 42nd at Alberta Court,45.55836114,-122.6203609,Bars,Boiler Room at Kennedy School,4.5,23,5736 NE 33rd Ave,(503) 754-3059,2,5,7
2076,NE 42nd at Alberta Court,45.55836114,-122.6203609,Mexican,Ole Frijole,4.0,168,4125 NE Killingsworth St,(503) 282-4620,2,5,7
2077,NE 42nd at Alberta Court,45.55836114,-122.6203609,Cocktail Bars,Courtyard Restaurant at Kennedy School,3.0,54,5736 NE 33rd Ave,(503) 282-4620,2,5,7
2078,NE 42nd at Alberta Court,45.55836114,-122.6203609,Soul Food,Norma Jeans Soul Cuisine,4.0,5,4636 NE 42nd Ave,(503) 282-4620,2,5,7
2079,NE 42nd at Alberta Court,45.55836114,-122.6203609,Pubs,Concordia Ale House,3.5,166,3276 NE Killingsworth St,(503) 287-3929,2,5,7
2080,NE Glisan at 53rd,45.52646211,-122.6093034,New American,Tabor Tavern,4.0,639,5325 E Burnside St,(503) 208-3544,4,4,8
2081,NE Glisan at 53rd,45.52646211,-122.6093034,Indonesian,Wajan,4.5,265,4611 E Burnside St,(503) 206-5916,4,4,8
2082,NE Glisan at 53rd,45.52646211,-122.6093034,Chicken Wings,Big's Chicken,4.0,164,4606 NE Glisan St,(971) 255-0358,4,4,8
2083,NE Glisan at 53rd,45.52646211,-122.6093034,Donuts,Doe Donuts,4.5,759,4110 NE Sandy Blvd,(503) 333-4404,4,4,8
2084,NE Glisan at 53rd,45.52646211,-122.6093034,Chicken Wings,Chimcking,4.5,93,4118 NE Sandy Blvd,(503) 384-2536,4,4,8
2085,NE Glisan at 53rd,45.52646211,-122.6093034,Thai,Sivalai Thai Restaurant,4.5,968,4806 SE Stark St,(503) 230-2875,4,4,8
2086,NE Glisan at 53rd,45.52646211,-122.6093034,Pizza,Oly's Pizza,4.5,63,5425 E Burnside St,(503) 384-2596,4,4,8
2087,NE Glisan at 53rd,45.52646211,-122.6093034,Tacos,Sahuayo Taqueria,4.5,89,4438 NE Glisan,(503) 719-5374,4,4,8
2088,NE Glisan at 53rd,45.52646211,-122.6093034,Asian Fusion,Rice and Spice Teriyaki,4.0,93,4430 NE Glisan St,(503) 239-5787,4,4,8
2089,NE Glisan at 53rd,45.52646211,-122.6093034,Food Trucks,Dinner Bell BBQ,5.0,85,4400 NE Glisan St,(503) 739-0833,4,4,8
2090,NE Glisan at 53rd,45.52646211,-122.6093034,Venezuelan,La Arepa,4.5,103,6035 NE Halsey St,(503) 913-2753,4,4,8
2091,NE Glisan at 53rd,45.52646211,-122.6093034,Beer Gardens,Belmont Station,4.0,302,4500 SE Stark St,(503) 232-8538,4,4,8
2092,NE Glisan at 53rd,45.52646211,-122.6093034,Bars,Bellwether Bar,4.5,38,6031 SE Stark St,(503) 432-8121,4,4,8
2093,NE Glisan at 53rd,45.52646211,-122.6093034,Burgers,Monster Smash Burgers,4.5,65,4500 SE Stark St,(503) 995-4898,4,4,8
2094,NE Glisan at 53rd,45.52646211,-122.6093034,Food Trucks,Wicked Garden Alchemy,5.0,27,5812 E Burnside,(209) 534-0432,4,4,8
2095,NE Glisan at 53rd,45.52646211,-122.6093034,Pizza,American Dream Pizza,3.5,299,4620 NE Glisan St,(503) 230-0699,4,4,8
2096,NE Glisan at 53rd,45.52646211,-122.6093034,Seafood,Mbc Togo,4.5,15,6306 NE Halsey St,(503) 841-6597,4,4,8
2097,NE Glisan at 53rd,45.52646211,-122.6093034,Food Trucks,Flew the Coop,4.5,159,6035 NE Halsey St,(949) 200-0770,4,4,8
2098,NE Glisan at 53rd,45.52646211,-122.6093034,Chinese,Chin's Kitchen,3.5,319,4126 NE Broadway St,(503) 281-1203,4,4,8
2099,NE Glisan at 53rd,45.52646211,-122.6093034,Food Trucks,Pastrami Zombie,4.0,96,2055 Primrose St,(541) 301-2197,4,4,8
